2024-06-12 11:47:17.294 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-06-12 11:47:17.333 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-12 11:47:17.342 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-12 11:47:17.461 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2024-06-12 11:47:20.992 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-06-12 11:47:20.992 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-06-12 11:47:20.994 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@a7651be] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@511e802b]
2024-06-12 11:47:20.996 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named HQL queries
2024-06-12 11:47:20.996 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named SQL queries
2024-06-12 11:47:21.036 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4d61a78] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2024-06-12 11:47:21.077 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : aircraft
2024-06-12 11:47:21.078 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : airport
2024-06-12 11:47:21.078 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : flight
2024-06-12 11:47:21.078 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : seat
2024-06-12 11:47:21.078 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : ticket
2024-06-12 11:47:21.078 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.Table - No alter strings for table : users
2024-06-12 11:47:21.183 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@bf6a1cc
2024-06-12 11:47:21.183 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryRegistry - Registering SessionFactory: 5aeca2c8-12be-49ed-be73-73646f5e4a94 (<unnamed>)
2024-06-12 11:47:21.183 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
2024-06-12 11:47:21.184 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated SessionFactory
2024-06-12 11:47:21.186 [RMI TCP Connection(2)-127.0.0.1] DEBUG by.javaguru.je.jdbc.utils.HibernateSessionFactoryProxy - Session factory has been created: org.hibernate.internal.SessionFactoryImpl@511e802b
2024-06-12 11:47:21.189 [RMI TCP Connection(2)-127.0.0.1] INFO  by.javaguru.je.jdbc.listener.HibernateContextListener - Session factory has been initialized
2024-06-12 11:47:26.558 [http-nio-8080-exec-9] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-12 11:47:26.559 [http-nio-8080-exec-9] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-12 11:47:26.562 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.jaxb.internal.stax.LocalXmlResourceResolver - Checking public/system identifiers `-//Hibernate/Hibernate Configuration DTD//EN`/`http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd` as DTD references
2024-06-12 11:47:26.563 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.cfgxml.internal.JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2024-06-12 11:47:26.617 [http-nio-8080-exec-9] DEBUG org.hibernate.cfg.Configuration - Building session factory using internal StandardServiceRegistryBuilder
2024-06-12 11:47:26.618 [http-nio-8080-exec-9] DEBUG org.hibernate.cfg.Configuration - Building session factory using provided StandardServiceRegistry
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Ignoring CDI for resolving IdentifierGenerator instances as extended or delayed CDI support was enabled
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2024-06-12 11:47:26.619 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4169cda6
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4169cda6
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@4169cda6
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@51a3473c
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@51a3473c
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.BasicTypeReference@74d44c90
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@74d44c90
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@69fcdb1
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@69fcdb1
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@9942439
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@9942439
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@9942439
2024-06-12 11:47:26.620 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BasicTypeReference@42450890
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@42450890
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BasicTypeReference@42450890
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@14236c84
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@14236c84
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.BasicTypeReference@6ca9d9f4
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BasicTypeReference@44348db4
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@44348db4
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@2edf0c2a
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@21971239
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@3d31986
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@3d31986
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@3d31986
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.BasicTypeReference@636a7d65
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration int -> org.hibernate.type.BasicTypeReference@636a7d65
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@636a7d65
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@3582937e
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@3582937e
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@3582937e
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@2c9d492d
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@2c9d492d
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@2c9d492d
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@37997a11
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@37997a11
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@37997a11
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@728a8d2
2024-06-12 11:47:26.621 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@728a8d2
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@2610d22a
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@2610d22a
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration character -> org.hibernate.type.BasicTypeReference@600223e4
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration char -> org.hibernate.type.BasicTypeReference@600223e4
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@600223e4
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@1cb78407
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration string -> org.hibernate.type.BasicTypeReference@5e9bd17b
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@5e9bd17b
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@7ebad900
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.BasicTypeReference@f56d830
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@f56d830
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.BasicTypeReference@f56d830
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@2f61f261
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.BasicTypeReference@2ff1feff
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@7ab50d8
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.BasicTypeReference@3e859f45
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@3e859f45
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@1ed7800e
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@1ed7800e
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@3e71832d
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@630129ab
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@71ecfd39
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@5399d4fa
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@61c34d4f
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@b656cad
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@1d765dcd
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@1d765dcd
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@55649d
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@55649d
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@7b07f8ed
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@7b07f8ed
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@5b27e324
2024-06-12 11:47:26.623 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@5b27e324
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@741055b8
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@741055b8
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@5fcaa62b
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@1bceedaf
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@7f141331
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@7f141331
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@95f24fe
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@32e2000
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@6fe1065f
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@30330d09
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@30330d09
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@40bbb725
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@3267b112
2024-06-12 11:47:26.624 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration date -> org.hibernate.type.BasicTypeReference@55538aff
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@55538aff
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration time -> org.hibernate.type.BasicTypeReference@7d209e19
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@7d209e19
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@60bf0c07
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@60bf0c07
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@60bf0c07
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@6fdfde23
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@6fdfde23
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@6fdfde23
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@2612a555
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@5fbb37d8
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration instant -> org.hibernate.type.BasicTypeReference@477cc71c
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@477cc71c
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@56c33716
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@56c33716
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@56c33716
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@65c80896
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@63cbf600
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration class -> org.hibernate.type.BasicTypeReference@42ae9942
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@42ae9942
2024-06-12 11:47:26.625 [http-nio-8080-exec-9] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.BasicTypeReference@d9a6d86
